1.433599999999999985e+00,1.454599999999999893e+00,1.432500000000000107e+00,1.451799999999999979e+00
1.451899999999999968e+00,1.464900000000000091e+00,1.450299999999999923e+00,1.455799999999999983e+00
1.455100000000000060e+00,1.458800000000000097e+00,1.453200000000000047e+00,1.455500000000000016e+00
1.455999999999999961e+00,1.458879999999999955e+00,1.455119999999999969e+00,1.458779999999999966e+00
1.455799999999999983e+00,1.462699999999999889e+00,1.452199999999999935e+00,1.455100000000000060e+00
1.457799999999999985e+00,1.465700000000000003e+00,1.449200000000000044e+00,1.470299999999999940e+00
1.464499999999999913e+00,1.479500000000000037e+00,1.463000000000000078e+00,1.478699999999999903e+00
1.478099999999999969e+00,1.488099999999999978e+00,1.476699999999999902e+00,1.483999999999999986e+00
1.482499999999999929e+00,1.487800000000000011e+00,1.479899999999999993e+00,1.480499999999999927e+00
1.481479999999999908e+00,1.484019999999999895e+00,1.478099999999999969e+00,1.481619999999999937e+00
1.482299999999999951e+00,1.490199999999999969e+00,1.475999999999999979e+00,1.479300000000000059e+00
1.481800000000000006e+00,1.489000000000000101e+00,1.475100000000000078e+00,1.483600000000000030e+00
1.481999999999999984e+00,1.493900000000000006e+00,1.477300000000000058e+00,1.482699999999999907e+00
1.482499999999999929e+00,1.489900000000000002e+00,1.450800000000000090e+00,1.455600000000000005e+00
1.453999999999999959e+00,1.458700000000000108e+00,1.430800000000000072e+00,1.430800000000000072e+00
1.436129999999999907e+00,1.439710000000000045e+00,1.434099999999999930e+00,1.438879999999999937e+00
1.436700000000000088e+00,1.444099999999999939e+00,1.425300000000000011e+00,1.436700000000000088e+00
1.435200000000000031e+00,1.441300000000000026e+00,1.426700000000000079e+00,1.439799999999999969e+00
1.440399999999999903e+00,1.442299999999999915e+00,1.417000000000000037e+00,1.420600000000000085e+00
1.420299999999999896e+00,1.427599999999999980e+00,1.412099999999999911e+00,1.422700000000000076e+00
1.423999999999999932e+00,1.433899999999999952e+00,1.406400000000000095e+00,1.411799999999999944e+00
1.409759999999999902e+00,1.409759999999999902e+00,1.406349999999999989e+00,1.406679999999999930e+00
1.407799999999999940e+00,1.424400000000000110e+00,1.404600000000000071e+00,1.414400000000000102e+00
1.415999999999999925e+00,1.423899999999999944e+00,1.411799999999999944e+00,1.426600000000000090e+00
1.423499999999999988e+00,1.428700000000000081e+00,1.419300000000000006e+00,1.425799999999999956e+00
1.424800000000000066e+00,1.432500000000000107e+00,1.420400000000000107e+00,1.432500000000000107e+00
1.430500000000000105e+00,1.434500000000000108e+00,1.413100000000000023e+00,1.415200000000000014e+00
1.412749999999999950e+00,1.414709999999999912e+00,1.409569999999999990e+00,1.411720000000000086e+00
1.412900000000000045e+00,1.414299999999999891e+00,1.396800000000000042e+00,1.401200000000000001e+00
1.404500000000000082e+00,1.413200000000000012e+00,1.399999999999999911e+00,1.409200000000000008e+00
1.409799999999999942e+00,1.411799999999999944e+00,1.401100000000000012e+00,1.406900000000000039e+00
1.408400000000000096e+00,1.420600000000000085e+00,1.406500000000000083e+00,1.414299999999999891e+00
1.413399999999999990e+00,1.432199999999999918e+00,1.412300000000000111e+00,1.432099999999999929e+00
1.432450000000000001e+00,1.433359999999999967e+00,1.427890000000000104e+00,1.429000000000000048e+00
1.431200000000000028e+00,1.431200000000000028e+00,1.425400000000000000e+00,1.433100000000000041e+00
1.428199999999999914e+00,1.442399999999999904e+00,1.428199999999999914e+00,1.442399999999999904e+00
1.439100000000000046e+00,1.445799999999999974e+00,1.430500000000000105e+00,1.434600000000000097e+00
1.432099999999999929e+00,1.451300000000000034e+00,1.432099999999999929e+00,1.448499999999999899e+00
1.449100000000000055e+00,1.464199999999999946e+00,1.445100000000000051e+00,1.463400000000000034e+00
1.462939999999999907e+00,1.465750000000000108e+00,1.460749999999999993e+00,1.465289999999999981e+00
1.462699999999999889e+00,1.465799999999999992e+00,1.455500000000000016e+00,1.458800000000000097e+00
1.457500000000000018e+00,1.469600000000000017e+00,1.456099999999999950e+00,1.467899999999999983e+00
1.469000000000000083e+00,1.469300000000000050e+00,1.456199999999999939e+00,1.459000000000000075e+00
1.457699999999999996e+00,1.465100000000000069e+00,1.447599999999999998e+00,1.453400000000000025e+00
1.450700000000000101e+00,1.455000000000000071e+00,1.431999999999999940e+00,1.434500000000000108e+00
1.432800000000000074e+00,1.434229999999999894e+00,1.432150000000000034e+00,1.433650000000000091e+00
1.432800000000000074e+00,1.443000000000000060e+00,1.431899999999999951e+00,1.441300000000000026e+00
1.441699999999999982e+00,1.449799999999999978e+00,1.437599999999999989e+00,1.443200000000000038e+00
1.443999999999999950e+00,1.445400000000000018e+00,1.415399999999999991e+00,1.419100000000000028e+00
1.416199999999999903e+00,1.421899999999999942e+00,1.407100000000000017e+00,1.419899999999999940e+00
1.421000000000000041e+00,1.433899999999999952e+00,1.412400000000000100e+00,1.430800000000000072e+00
1.428749999999999964e+00,1.450399999999999912e+00,1.425650000000000084e+00,1.425869999999999971e+00
1.427200000000000024e+00,1.432700000000000085e+00,1.418900000000000050e+00,1.435899999999999954e+00
1.430600000000000094e+00,1.442199999999999926e+00,1.430399999999999894e+00,1.437500000000000000e+00
1.439599999999999991e+00,1.444099999999999939e+00,1.433899999999999952e+00,1.432900000000000063e+00
1.433300000000000018e+00,1.433799999999999963e+00,1.412500000000000089e+00,1.426099999999999923e+00
1.426099999999999923e+00,1.430900000000000061e+00,1.413899999999999935e+00,1.419000000000000039e+00
1.418509999999999938e+00,1.422339999999999938e+00,1.414700000000000069e+00,1.415489999999999915e+00
1.419000000000000039e+00,1.429300000000000015e+00,1.410099999999999909e+00,1.431000000000000050e+00
1.428299999999999903e+00,1.439699999999999980e+00,1.423399999999999999e+00,1.435599999999999987e+00
1.436299999999999910e+00,1.444700000000000095e+00,1.432500000000000107e+00,1.446199999999999930e+00
1.443100000000000049e+00,1.453799999999999981e+00,1.442399999999999904e+00,1.447300000000000031e+00
1.449699999999999989e+00,1.455100000000000060e+00,1.443400000000000016e+00,1.452199999999999935e+00
1.453999999999999959e+00,1.457699999999999996e+00,1.448900000000000077e+00,1.453999999999999959e+00
1.453999999999999959e+00,1.455300000000000038e+00,1.439500000000000002e+00,1.443200000000000038e+00
1.441999999999999948e+00,1.446600000000000108e+00,1.428299999999999903e+00,1.433200000000000029e+00
1.431599999999999984e+00,1.437400000000000011e+00,1.421899999999999942e+00,1.436099999999999932e+00
1.435699999999999976e+00,1.436800000000000077e+00,1.420400000000000107e+00,1.426700000000000079e+00
1.426849999999999952e+00,1.429890000000000105e+00,1.419810000000000016e+00,1.421219999999999928e+00
1.421499999999999986e+00,1.422700000000000076e+00,1.398400000000000087e+00,1.403499999999999970e+00
1.404300000000000104e+00,1.406199999999999894e+00,1.383499999999999952e+00,1.398800000000000043e+00
1.397299999999999986e+00,1.420900000000000052e+00,1.394900000000000029e+00,1.426700000000000079e+00
1.418600000000000083e+00,1.428099999999999925e+00,1.411299999999999999e+00,1.416099999999999914e+00
1.414099999999999913e+00,1.419899999999999940e+00,1.409000000000000030e+00,1.415000000000000036e+00
1.414190000000000058e+00,1.416809999999999903e+00,1.410590000000000011e+00,1.412609999999999921e+00
1.411100000000000021e+00,1.413300000000000001e+00,1.400900000000000034e+00,1.412500000000000089e+00
1.409999999999999920e+00,1.421699999999999964e+00,1.406700000000000061e+00,1.416800000000000059e+00
1.415000000000000036e+00,1.423999999999999932e+00,1.413000000000000034e+00,1.425799999999999956e+00
1.422400000000000109e+00,1.443799999999999972e+00,1.413699999999999957e+00,1.440900000000000070e+00
1.441999999999999948e+00,1.443699999999999983e+00,1.432199999999999918e+00,1.435300000000000020e+00
1.438029999999999919e+00,1.441729999999999956e+00,1.436590000000000034e+00,1.436719999999999997e+00
1.439599999999999991e+00,1.440600000000000103e+00,1.432299999999999907e+00,1.437400000000000011e+00
1.437500000000000000e+00,1.452599999999999891e+00,1.435499999999999998e+00,1.450499999999999901e+00
1.451400000000000023e+00,1.453600000000000003e+00,1.433799999999999963e+00,1.435799999999999965e+00
1.437100000000000044e+00,1.439999999999999947e+00,1.425100000000000033e+00,1.432399999999999896e+00
1.432700000000000085e+00,1.441300000000000026e+00,1.422800000000000065e+00,1.439500000000000002e+00
1.438730000000000064e+00,1.440989999999999993e+00,1.434350000000000014e+00,1.435449999999999893e+00
1.435699999999999976e+00,1.445300000000000029e+00,1.418400000000000105e+00,1.427200000000000024e+00
1.426099999999999923e+00,1.428299999999999903e+00,1.414900000000000047e+00,1.418199999999999905e+00
1.418299999999999894e+00,1.434399999999999897e+00,1.414199999999999902e+00,1.434800000000000075e+00
1.433000000000000052e+00,1.436900000000000066e+00,1.408700000000000063e+00,1.407399999999999984e+00
1.409699999999999953e+00,1.429699999999999971e+00,1.405399999999999983e+00,1.427999999999999936e+00
1.438499999999999890e+00,1.440099999999999936e+00,1.412900000000000045e+00,1.417599999999999971e+00
1.417100000000000026e+00,1.437899999999999956e+00,1.415000000000000036e+00,1.435400000000000009e+00
1.439300000000000024e+00,1.440099999999999936e+00,1.415999999999999925e+00,1.413300000000000001e+00
1.416099999999999914e+00,1.429400000000000004e+00,1.410099999999999909e+00,1.421399999999999997e+00
1.423899999999999944e+00,1.429100000000000037e+00,1.414800000000000058e+00,1.424800000000000066e+00
1.424960000000000004e+00,1.428430000000000089e+00,1.422609999999999930e+00,1.428430000000000089e+00
1.425899999999999945e+00,1.447599999999999998e+00,1.425899999999999945e+00,1.443500000000000005e+00
1.444499999999999895e+00,1.447100000000000053e+00,1.435200000000000031e+00,1.437899999999999956e+00
1.440099999999999936e+00,1.451699999999999990e+00,1.432299999999999907e+00,1.442700000000000093e+00
1.442299999999999915e+00,1.445100000000000051e+00,1.426900000000000057e+00,1.429499999999999993e+00
1.432600000000000096e+00,1.445200000000000040e+00,1.425699999999999967e+00,1.439500000000000002e+00
1.440220000000000056e+00,1.440220000000000056e+00,1.436120000000000063e+00,1.436679999999999957e+00
1.437400000000000011e+00,1.443400000000000016e+00,1.434500000000000108e+00,1.435599999999999987e+00
1.435699999999999976e+00,1.449899999999999967e+00,1.435100000000000042e+00,1.443699999999999983e+00
1.443100000000000049e+00,1.448099999999999943e+00,1.437699999999999978e+00,1.440499999999999892e+00
1.441000000000000059e+00,1.447400000000000020e+00,1.432500000000000107e+00,1.438800000000000079e+00
1.437200000000000033e+00,1.450099999999999945e+00,1.432700000000000085e+00,1.449699999999999989e+00
1.449670000000000014e+00,1.450409999999999977e+00,1.447840000000000016e+00,1.448080000000000034e+00
1.449500000000000011e+00,1.454800000000000093e+00,1.446399999999999908e+00,1.451500000000000012e+00
1.451400000000000023e+00,1.453300000000000036e+00,1.438299999999999912e+00,1.443899999999999961e+00
1.443500000000000005e+00,1.446800000000000086e+00,1.435799999999999965e+00,1.436199999999999921e+00
1.437500000000000000e+00,1.438099999999999934e+00,1.422400000000000109e+00,1.426700000000000079e+00
1.425699999999999967e+00,1.428800000000000070e+00,1.418199999999999905e+00,1.420299999999999896e+00
1.418239999999999945e+00,1.418819999999999970e+00,1.413689999999999891e+00,1.414860000000000007e+00
1.416500000000000092e+00,1.417200000000000015e+00,1.405899999999999928e+00,1.406500000000000083e+00
1.409499999999999975e+00,1.427499999999999991e+00,1.397100000000000009e+00,1.400900000000000034e+00
1.399399999999999977e+00,1.414800000000000058e+00,1.399199999999999999e+00,1.407799999999999940e+00
1.409200000000000008e+00,1.409499999999999975e+00,1.387000000000000011e+00,1.388800000000000034e+00
1.388099999999999890e+00,1.393599999999999950e+00,1.362600000000000033e+00,1.365099999999999980e+00
1.364400000000000057e+00,1.364919999999999911e+00,1.355529999999999902e+00,1.358309999999999906e+00
1.356700000000000017e+00,1.369199999999999973e+00,1.349900000000000100e+00,1.363799999999999901e+00
1.366700000000000026e+00,1.373899999999999899e+00,1.355599999999999916e+00,1.368200000000000083e+00
1.368100000000000094e+00,1.378300000000000081e+00,1.358899999999999997e+00,1.374600000000000044e+00
1.374600000000000044e+00,1.375399999999999956e+00,1.370500000000000052e+00,1.370800000000000018e+00
1.388050000000000006e+00,1.388160000000000061e+00,1.375380000000000047e+00,1.378649999999999931e+00
1.378649999999999931e+00,1.378649999999999931e+00,1.366419999999999968e+00,1.368139999999999912e+00
1.368219999999999992e+00,1.372090000000000032e+00,1.359310000000000018e+00,1.362279999999999935e+00
1.362290000000000001e+00,1.374430000000000041e+00,1.359359999999999902e+00,1.370600000000000041e+00
1.370610000000000106e+00,1.378980000000000095e+00,1.355760000000000076e+00,1.357799999999999896e+00
1.357769999999999921e+00,1.358559999999999990e+00,1.338549999999999907e+00,1.350489999999999968e+00
1.350470000000000059e+00,1.356740000000000057e+00,1.341890000000000027e+00,1.350880000000000081e+00
1.354249999999999954e+00,1.358389999999999986e+00,1.348870000000000013e+00,1.351679999999999993e+00
1.351660000000000084e+00,1.354160000000000030e+00,1.336319999999999952e+00,1.349580000000000002e+00
1.349550000000000027e+00,1.366800000000000015e+00,1.348139999999999894e+00,1.358530000000000015e+00
1.358449999999999935e+00,1.368929999999999980e+00,1.351990000000000025e+00,1.352279999999999927e+00
1.352340000000000098e+00,1.367850000000000010e+00,1.352020000000000000e+00,1.359580000000000011e+00
1.359580000000000011e+00,1.360119999999999996e+00,1.338519999999999932e+00,1.338519999999999932e+00
1.334000000000000075e+00,1.337250000000000050e+00,1.332200000000000051e+00,1.335769999999999902e+00
1.335749999999999993e+00,1.338149999999999951e+00,1.316359999999999975e+00,1.319059999999999899e+00
1.319080000000000030e+00,1.336940000000000017e+00,1.314629999999999965e+00,1.331730000000000080e+00
1.331720000000000015e+00,1.338400000000000034e+00,1.326049999999999951e+00,1.334389999999999965e+00
1.334400000000000031e+00,1.345069999999999988e+00,1.324200000000000044e+00,1.342700000000000005e+00
1.342689999999999939e+00,1.352479999999999905e+00,1.336130000000000040e+00,1.338419999999999943e+00
1.335700000000000109e+00,1.340959999999999930e+00,1.335520000000000040e+00,1.340039999999999898e+00
1.340079999999999938e+00,1.369839999999999947e+00,1.339399999999999924e+00,1.362649999999999917e+00
1.362640000000000073e+00,1.368379999999999930e+00,1.356570000000000054e+00,1.363329999999999931e+00
1.363339999999999996e+00,1.383369999999999989e+00,1.358300000000000063e+00,1.377799999999999914e+00
1.377809999999999979e+00,1.382609999999999895e+00,1.368540000000000090e+00,1.375259999999999927e+00
1.375259999999999927e+00,1.389420000000000099e+00,1.372360000000000024e+00,1.388060000000000072e+00
1.386339999999999906e+00,1.388749999999999929e+00,1.386300000000000088e+00,1.387310000000000043e+00
1.387320000000000109e+00,1.391440000000000010e+00,1.372489999999999988e+00,1.374519999999999964e+00
1.374519999999999964e+00,1.381729999999999903e+00,1.365299999999999958e+00,1.373250000000000082e+00
1.373250000000000082e+00,1.386910000000000087e+00,1.372519999999999962e+00,1.376730000000000009e+00
1.376700000000000035e+00,1.384269999999999889e+00,1.365660000000000096e+00,1.379420000000000091e+00
1.379420000000000091e+00,1.390120000000000022e+00,1.370400000000000063e+00,1.389350000000000085e+00
1.384220000000000006e+00,1.387310000000000043e+00,1.382949999999999902e+00,1.385019999999999918e+00
1.385000000000000009e+00,1.395639999999999992e+00,1.382239999999999913e+00,1.391990000000000061e+00
1.391999999999999904e+00,1.396020000000000039e+00,1.385180000000000078e+00,1.389999999999999902e+00
1.389979999999999993e+00,1.396980000000000111e+00,1.380120000000000013e+00,1.388549999999999951e+00
1.388560000000000016e+00,1.424709999999999921e+00,1.388540000000000108e+00,1.419859999999999900e+00
1.419850000000000056e+00,1.419880000000000031e+00,1.413540000000000019e+00,1.415939999999999976e+00
1.414520000000000000e+00,1.416279999999999983e+00,1.413019999999999943e+00,1.413850000000000051e+00
1.413839999999999986e+00,1.417059999999999986e+00,1.382889999999999953e+00,1.385920000000000041e+00
1.385909999999999975e+00,1.387119999999999909e+00,1.361269999999999980e+00,1.365520000000000067e+00
1.365339999999999998e+00,1.382730000000000015e+00,1.365339999999999998e+00,1.368900000000000006e+00
1.368880000000000097e+00,1.385429999999999939e+00,1.365669999999999940e+00,1.382260000000000044e+00
1.382249999999999979e+00,1.386859999999999982e+00,1.371170000000000000e+00,1.377359999999999918e+00
1.377159999999999940e+00,1.383879999999999999e+00,1.376319999999999988e+00,1.378619999999999957e+00
1.379029999999999978e+00,1.381340000000000012e+00,1.368160000000000043e+00,1.375950000000000006e+00
1.375939999999999941e+00,1.384710000000000107e+00,1.372460000000000013e+00,1.382589999999999986e+00
1.382479999999999931e+00,1.385880000000000001e+00,1.352139999999999898e+00,1.352629999999999999e+00
1.352670000000000039e+00,1.365299999999999958e+00,1.348470000000000057e+00,1.360940000000000039e+00
1.361339999999999995e+00,1.379529999999999923e+00,1.357850000000000001e+00,1.375240000000000018e+00
1.380679999999999907e+00,1.381440000000000001e+00,1.377469999999999972e+00,1.378570000000000073e+00
1.378360000000000030e+00,1.378370000000000095e+00,1.359199999999999964e+00,1.362460000000000004e+00
1.362460000000000004e+00,1.364090000000000025e+00,1.349650000000000016e+00,1.350619999999999932e+00
1.350940000000000030e+00,1.355679999999999996e+00,1.342219999999999969e+00,1.344030000000000058e+00
1.344090000000000007e+00,1.353790000000000049e+00,1.342340000000000089e+00,1.345699999999999896e+00
1.345210000000000017e+00,1.361429999999999918e+00,1.344729999999999981e+00,1.351020000000000110e+00
1.351210000000000022e+00,1.353420000000000067e+00,1.350249999999999950e+00,1.352880000000000082e+00
1.353410000000000002e+00,1.354060000000000041e+00,1.343339999999999979e+00,1.348370000000000068e+00
1.348349999999999937e+00,1.356870000000000021e+00,1.346940000000000026e+00,1.352020000000000000e+00
1.351380000000000026e+00,1.353129999999999944e+00,1.332060000000000022e+00,1.334950000000000081e+00
1.334389999999999965e+00,1.341150000000000064e+00,1.331630000000000091e+00,1.332910000000000039e+00
1.333080000000000043e+00,1.333320000000000061e+00,1.321239999999999970e+00,1.323280000000000012e+00
1.331180000000000030e+00,1.334279999999999911e+00,1.329139999999999988e+00,1.330940000000000012e+00
1.331129999999999924e+00,1.339890000000000025e+00,1.327309999999999990e+00,1.331490000000000062e+00
1.331479999999999997e+00,1.344209999999999905e+00,1.328589999999999938e+00,1.332230000000000025e+00
1.332430000000000003e+00,1.353320000000000078e+00,1.325960000000000027e+00,1.344319999999999959e+00
1.344119999999999981e+00,1.352130000000000054e+00,1.341760000000000064e+00,1.346640000000000059e+00
1.346640000000000059e+00,1.354899999999999993e+00,1.336359999999999992e+00,1.340179999999999927e+00
1.340969999999999995e+00,1.343920000000000003e+00,1.339839999999999920e+00,1.341709999999999958e+00
1.341820000000000013e+00,1.348640000000000061e+00,1.337499999999999911e+00,1.338680000000000092e+00
1.338680000000000092e+00,1.342780000000000085e+00,1.333360000000000101e+00,1.340969999999999995e+00
1.340929999999999955e+00,1.345359999999999889e+00,1.335129999999999928e+00,1.340060000000000029e+00
1.339800000000000102e+00,1.345939999999999914e+00,1.328929999999999945e+00,1.334430000000000005e+00
1.334559999999999969e+00,1.343399999999999928e+00,1.328160000000000007e+00,1.337250000000000050e+00
1.336519999999999930e+00,1.338589999999999947e+00,1.336000000000000076e+00,1.337020000000000097e+00
1.336920000000000108e+00,1.337730000000000086e+00,1.316119999999999957e+00,1.316489999999999938e+00
1.316470000000000029e+00,1.323660000000000059e+00,1.300920000000000076e+00,1.302189999999999959e+00
1.302329999999999988e+00,1.306470000000000020e+00,1.294559999999999933e+00,1.298699999999999966e+00
1.298839999999999995e+00,1.304999999999999938e+00,1.295749999999999957e+00,1.302859999999999907e+00
1.302910000000000013e+00,1.308419999999999916e+00,1.299530000000000074e+00,1.303430000000000089e+00
1.303290000000000060e+00,1.304890000000000105e+00,1.303129999999999900e+00,1.303600000000000092e+00
1.303579999999999961e+00,1.304230000000000000e+00,1.298280000000000101e+00,1.300650000000000084e+00
1.300559999999999938e+00,1.313199999999999923e+00,1.299530000000000074e+00,1.308670000000000000e+00
1.308610000000000051e+00,1.319800000000000084e+00,1.302550000000000097e+00,1.303579999999999961e+00
1.303609999999999935e+00,1.311919999999999975e+00,1.301739999999999897e+00,1.305469999999999908e+00
1.305520000000000014e+00,1.309469999999999912e+00,1.302629999999999955e+00,1.304219999999999935e+00
1.304310000000000080e+00,1.304510000000000058e+00,1.303269999999999929e+00,1.304230000000000000e+00
1.304230000000000000e+00,1.306400000000000006e+00,1.304170000000000051e+00,1.304829999999999934e+00
1.304799999999999960e+00,1.308340000000000058e+00,1.304310000000000080e+00,1.306820000000000093e+00
1.306820000000000093e+00,1.308030000000000026e+00,1.291220000000000034e+00,1.292480000000000073e+00
1.292470000000000008e+00,1.296559999999999935e+00,1.285860000000000003e+00,1.295239999999999947e+00
1.295230000000000103e+00,1.299889999999999990e+00,1.290440000000000031e+00,1.294599999999999973e+00
1.293320000000000025e+00,1.297029999999999905e+00,1.291760000000000019e+00,1.293719999999999981e+00
1.293730000000000047e+00,1.307620000000000005e+00,1.293549999999999978e+00,1.305399999999999894e+00
1.305409999999999959e+00,1.307299999999999907e+00,1.289779999999999927e+00,1.293099999999999916e+00
1.293080000000000007e+00,1.294370000000000021e+00,1.277109999999999967e+00,1.279190000000000049e+00
1.279199999999999893e+00,1.281269999999999909e+00,1.269810000000000105e+00,1.271849999999999925e+00
1.268369999999999997e+00,1.270650000000000057e+00,1.266610000000000014e+00,1.267910000000000093e+00
1.267900000000000027e+00,1.278550000000000075e+00,1.267759999999999998e+00,1.277249999999999996e+00
1.277269999999999905e+00,1.281809999999999894e+00,1.274329999999999963e+00,1.275320000000000009e+00
1.275339999999999918e+00,1.278969999999999940e+00,1.266420000000000101e+00,1.272210000000000063e+00
1.272170000000000023e+00,1.284510000000000041e+00,1.269980000000000109e+00,1.282080000000000108e+00
1.282089999999999952e+00,1.287830000000000030e+00,1.262729999999999908e+00,1.267749999999999932e+00
1.268270000000000008e+00,1.268270000000000008e+00,1.262950000000000017e+00,1.264760000000000106e+00
1.264820000000000055e+00,1.268780000000000019e+00,1.262620000000000076e+00,1.266639999999999988e+00
1.266650000000000054e+00,1.280810000000000004e+00,1.266489999999999894e+00,1.274659999999999904e+00
1.274659999999999904e+00,1.286820000000000075e+00,1.273439999999999905e+00,1.286410000000000053e+00
1.286410000000000053e+00,1.297199999999999909e+00,1.283949999999999925e+00,1.296140000000000070e+00
1.296110000000000095e+00,1.298589999999999911e+00,1.288739999999999997e+00,1.293730000000000047e+00
1.288470000000000004e+00,1.289570000000000105e+00,1.285479999999999956e+00,1.288689999999999891e+00
1.288780000000000037e+00,1.305269999999999930e+00,1.288300000000000001e+00,1.302429999999999977e+00
1.302519999999999900e+00,1.306280000000000108e+00,1.295379999999999976e+00,1.303520000000000012e+00
1.303509999999999946e+00,1.312040000000000095e+00,1.293109999999999982e+00,1.310640000000000027e+00
1.310629999999999962e+00,1.318410000000000082e+00,1.308840000000000003e+00,1.308840000000000003e+00
1.308820000000000094e+00,1.322829999999999950e+00,1.307790000000000008e+00,1.322810000000000041e+00
1.321709999999999940e+00,1.323339999999999961e+00,1.320610000000000062e+00,1.320640000000000036e+00
1.320619999999999905e+00,1.321069999999999967e+00,1.307690000000000019e+00,1.313830000000000053e+00
1.313849999999999962e+00,1.321360000000000090e+00,1.304219999999999935e+00,1.307579999999999965e+00
1.307620000000000005e+00,1.321819999999999995e+00,1.302619999999999889e+00,1.316959999999999908e+00
1.316950000000000065e+00,1.319660000000000055e+00,1.308570000000000011e+00,1.313609999999999944e+00
1.313569999999999904e+00,1.320400000000000018e+00,1.306780000000000053e+00,1.314230000000000009e+00
1.311280000000000001e+00,1.313399999999999901e+00,1.310359999999999969e+00,1.312440000000000051e+00
1.312400000000000011e+00,1.314159999999999995e+00,1.302789999999999893e+00,1.311819999999999986e+00
1.311839999999999895e+00,1.327010000000000023e+00,1.309010000000000007e+00,1.324780000000000069e+00
1.324789999999999912e+00,1.328869999999999996e+00,1.321550000000000002e+00,1.324789999999999912e+00
1.324780000000000069e+00,1.332170000000000076e+00,1.322719999999999896e+00,1.327599999999999891e+00
1.327590000000000048e+00,1.329090000000000105e+00,1.315590000000000037e+00,1.317369999999999930e+00
1.320699999999999985e+00,1.326040000000000108e+00,1.320210000000000106e+00,1.323509999999999964e+00
